"TOA5","ULM_Stn1","CR1000X","56673","CR1000X.Std.07.01","CPU:SO397545 Univ of LA Measonet Rev08072024.Station1A.CR1X","36237","FiveMin"
"TIMESTAMP","RECORD","BattV_Avg","WS_30ft_mph_Avg","WS_30ft_mph_Max","WindDir_30ft_D1_WVT","WindDir_30ft_SD1_WVT","WS_10ft_mph_Avg","WS_10ft_mph_Max","WindDir_10ft_D1_WVT","WindDir_10ft_SD1_WVT","WS_Sonic_mph_Avg","WS_Sonic_mph_Max","WindDir_Sonic_D1_WVT","WindDir_Sonic_SD1_WVT","AirTF_Avg","RH_Avg","SlrW_Avg","SlrMJ_Tot","DewPtF","RainSinceMidnight","RV_Pre_Accu_Tot","RV_Tips_Tot","RV_Tot_Pre_Accu","RV_Avg_Pre_Int_Max","RV_Max_Pre_Int_Max","VWC_5cm_Avg","Ka_5cm_Avg","SoilTmpF_5cm_Avg","BulkEC_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","SoilTmpF_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","SoilTmpF_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","SoilTmpF_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","SoilTmpF_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","SoilTmpF_50cm_Avg","BulkEC_50cm_Avg","T109_30ft_F_Avg","T109_10ft_F_Avg","AbsBaro_inHg_Avg","SeaLvlBaro_inHg_Avg","HeatIndxTmpF_Avg","WindChillTmpF_Avg","BatteryVoltage","BatteryCurrent","LoadCurrent","ChargeInputVoltage","ChargeInputCurrent","ChargeTemp","Chg_State","Chg_Source","Ck_Batt"
"2024-08-07 12:45:00",44,13.38,6.286,8.5,266.2,11.72,5.66,8.79,99.8,15.37,6.769,8.97,290,11.47,94,44.19,943,0.282935,69.73,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",93.2,95.3,29.77805,29.85798,99.4,94,13.39,0.128,0.141,20.47,0.4,40.06,3,1,0
"2024-08-07 12:50:00",45,13.42,5.968,8.42,256.4,24.27,5.269,9.12,84,24.11,6.569,8.86,278.8,24.8,94.7,44.18,946,0.2836935,68.64,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",93.9,96,29.778,29.85794,100.7,94.7,13.4,0.171,0.08,20.42,0.4,40.02,3,1,0
"2024-08-07 12:55:00",46,13.38,4.915,8.72,245.2,21.72,4.229,7.443,74.25,25.24,5.455,8.75,267.3,21.25,94.6,43.56,946,0.2839119,69.21,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",93.7,96.1,29.7751,29.85503,100.2,94.6,13.39,0.135,0.131,20.26,0.4,40.02,3,1,0
"2024-08-07 13:00:00",47,13.42,5.265,10.95,228.4,22.23,4.542,9.46,54.78,26.26,5.707,11.3,250.8,22.85,94.9,42.34,949,0.2848474,69.45,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",94.2,96,29.7751,29.85503,100,94.9,13.4,0.175,0.076,20.19,0.386,40.01,3,1,0
"2024-08-07 13:05:00",48,13.38,6.209,9.54,245.6,31.71,5.325,8.45,68.52,40.56,6.83,10.51,268.5,32.03,95.4,42.68,953,0.2859681,69.5,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",94.5,96.5,29.775,29.85493,101.4,95.4,13.39,0.141,0.123,20.21,0.399,40.02,3,1,0
"2024-08-07 13:10:00",49,13.42,5.897,8.72,268.5,25.14,5.442,8.45,93.3,25.94,6.569,9.95,292.8,25.22,95.4,42.99,957,0.2870995,70.34,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",94.8,96.6,29.76919,29.84912,101.5,95.4,13.4,0.174,0.08,20.31,0.4,40,3,1,0
"2024-08-07 13:15:00",50,13.39,6.396,9.99,256.8,14.52,5.001,9.12,89.3,15.05,6.781,10.87,280.6,13.44,95.5,43.3,956,0.2869124,69.93,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",94.3,96.7,29.76914,29.84907,101.8,95.5,13.39,0.135,0.131,20.32,0.399,40,3,1,0
"2024-08-07 13:20:00",51,13.42,6.898,9.54,245.5,17.34,6.079,9.12,70.73,19.09,7.346,11.27,268.1,19.17,95.8,41.92,957,0.2871195,67.42,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",94.6,96.9,29.76619,29.84612,101,95.8,13.4,0.168,0.082,20.37,0.399,39.98,3,1,0
"2024-08-07 13:25:00",52,13.37,6.291,11.1,259.4,15.08,5.643,10.8,88.5,18.98,6.773,11.32,282.7,15.26,95.4,41.81,955,0.2865178,70.32,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",94.5,96.6,29.76329,29.84322,100.8,95.4,13.39,0.123,0.146,20.37,0.399,39.95,3,1,0
"2024-08-07 13:30:00",53,13.42,8.03,11.77,255.2,12.7,7.147,11.47,78.41,13.95,8.54,12.06,278.7,13.31,95.7,42.97,951,0.2853733,68.17,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",94.7,97,29.76324,29.84317,102,95.7,13.4,0.174,0.079,20.47,1.213,39.9,3,1,0
"2024-08-07 13:35:00",54,13.38,5.137,10.43,292.7,20.96,4.562,10.13,119.9,32.27,5.444,11.97,317.6,19.15,95.4,41.47,950,0.285129,67.4,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",94.6,96.7,29.76028,29.84022,100.5,95.4,13.39,0.137,0.13,20.22,0.398,39.85,3,1,0
"2024-08-07 13:40:00",55,13.42,5.199,9.76,252.7,20.09,4.529,8.11,79.99,26.85,6.195,10.87,277.8,21.87,96.1,41.8,949,0.2847363,69.07,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",95.4,97.5,29.75738,29.83731,101.9,96.1,13.4,0.176,0.077,20.29,0.398,39.83,3,1,0
"2024-08-07 13:45:00",56,13.39,6.896,11.25,251.6,20.74,6.079,11.13,82.6,27.42,7.638,11.81,276.2,21.42,96.1,40.65,948,0.2843678,66.27,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",95.1,97.3,29.75733,29.83726,100.5,96.1,13.39,0.146,0.119,20.32,0.398,39.87,3,1,0
"2024-08-07 13:50:00",57,13.42,8.13,12.37,292,25.76,6.801,11.13,126.9,31.63,8.87,13.8,315.7,25.14,96.2,40.2,939,0.2815971,68.32,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",95.3,97.6,29.75438,29.83431,99.5,96.2,13.4,0.175,0.078,20.37,0.399,39.87,3,1,0
"2024-08-07 13:55:00",58,13.39,8.46,13.34,259.4,14.51,7.617,12.14,89.9,15.29,8.73,14.32,283.5,14.27,96.3,40.01,938,0.2813435,68.33,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",95.1,97.7,29.75142,29.83136,99.1,96.3,13.39,0.139,0.128,20.46,0.398,39.89,3,1,0
"2024-08-07 14:00:00",59,13.42,6.483,10.21,271.5,33.23,5.381,9.79,105.1,34.09,7.015,12.62,294.3,33.39,96.2,40.43,933,0.2800165,66.98,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",95.3,97.8,29.74847,29.82841,99.5,96.2,13.4,0.169,0.084,20.32,0.398,39.89,3,1,0
"2024-08-07 14:05:00",60,13.39,7.127,9.61,257.9,35,5.973,8.79,91,38.57,7.725,11.14,280.8,35.73,96.6,39.03,931,0.2792488,67.6,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",95.5,98,29.74552,29.82545,97.6,96.6,13.39,0.139,0.126,20.29,0.399,39.92,3,1,0
"2024-08-07 14:10:00",61,13.42,7.067,13.04,226,18.94,6.068,12.81,54.54,20.59,7.649,12.59,248.9,18.59,96.6,39.59,926,0.2778229,68.34,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",95.6,97.7,29.74257,29.8225,98.4,96.6,13.4,0.172,0.079,20.27,0.398,39.94,3,1,0
"2024-08-07 14:15:00",62,13.39,6.98,12.44,264,27.49,5.929,11.8,92.3,28.44,7.633,13.44,286.4,26.87,96.9,39.23,921,0.27632,68.26,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",95.8,98.1,29.73961,29.81955,98.4,96.9,13.39,0.144,0.121,20.32,0.398,39.97,3,1,0
"2024-08-07 14:20:00",63,13.42,7.145,12.97,259.8,13.69,6.152,12.47,90.9,21.43,7.442,13.85,284.6,15.16,96.9,38.87,916,0.2749008,67.33,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",95.7,98.2,29.73666,29.81659,97.9,96.9,13.4,0.174,0.078,20.38,0.399,40.04,3,1,0
"2024-08-07 14:25:00",64,13.39,2.686,7.75,232.8,37.25,2.381,6.437,20.8,42.79,3.562,8.5,252,41.43,96.5,38.63,913,0.2738001,68.39,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",95.9,97.7,29.73376,29.81369,97.4,96.5,13.39,0.146,0.12,20.05,0.399,40.07,3,1,0
"2024-08-07 14:30:00",65,13.42,6.035,9.46,286.7,14.53,5.314,8.45,113.9,17.61,6.537,9.84,310.1,11.78,97.1,39.29,904,0.2710758,67.31,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",96.5,98.7,29.73371,29.81364,98.4,97.1,13.4,0.173,0.077,20.24,0.399,40.12,3,1,0
"2024-08-07 14:35:00",66,13.39,5.346,9.91,287.3,20.59,4.838,10.13,114.3,22.57,5.967,10.4,309.2,18.91,97.3,39.28,897,0.2691556,68.47,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",96.6,98.9,29.7308,29.81074,99.3,97.3,13.39,0.145,0.122,20.21,0.399,40.21,3,1,0
"2024-08-07 14:40:00",67,13.42,5.998,8.72,269.8,38.02,5.397,8.79,108,40.78,6.672,10.02,292.3,38.19,98,39.16,892,0.2675071,68.32,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",96.9,99.6,29.7308,29.81074,100.1,98,13.4,0.171,0.081,20.2,0.4,40.32,3,1,0
"2024-08-07 14:45:00",68,13.38,3.51,7.601,217.8,37.15,3.296,6.102,48.54,35.79,4.107,8.68,242.7,32.6,97.4,38.92,884,0.2651374,67.27,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",96.1,98.6,29.73075,29.81069,98.7,97.4,13.39,0.118,0.125,20.03,0.401,40.36,3,1,0
"2024-08-07 14:50:00",69,13.41,5.362,9.69,266.5,15.96,4.412,8.11,98.6,20.53,5.934,10.65,289.6,16.74,97.3,39.05,876,0.2628426,69.03,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",96.5,98.9,29.7278,29.80774,99,97.3,13.39,0.152,0.08,20.22,0.4,40.41,3,1,0
"2024-08-07 14:55:00",70,13.38,6.752,12.97,261.8,17.26,5.629,12.14,91.4,22.62,7.155,12.68,286.1,17.91,97,39.47,868,0.260359,67.35,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",96.2,98.6,29.7249,29.80483,98.6,97,13.38,0.125,0.122,20.32,0.402,40.46,3,1,0
"2024-08-07 15:00:00",71,13.41,4.12,7.676,255.6,28.06,3.933,8.11,80.2,28.29,4.954,9.48,282.6,29.62,97.4,39.31,853,0.2560211,69.37,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97,99,29.7249,29.80483,99.3,97.4,13.39,0.156,0.079,20.16,0.402,40.47,3,1,0
"2024-08-07 15:05:00",72,13.36,6.508,10.06,265.8,16.97,5.627,9.46,94,21.09,7.015,10.83,289.2,16.1,98,39.2,850,0.2548572,67.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.2,99.4,29.72485,29.80478,100.3,98,13.38,0.121,0.132,20.29,0.402,40.52,3,1,0
"2024-08-07 15:10:00",73,13.4,5.822,9.69,262.6,13.41,4.96,8.11,92,21.15,6.343,11.1,287.2,14.47,97.5,38.45,836,0.2508247,67.55,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",96.5,98.9,29.7219,29.80183,97.7,97.5,13.39,0.159,0.078,20.23,0.401,40.54,3,1,0
"2024-08-07 15:15:00",74,13.36,7.332,11.77,270,15.31,6.392,10.13,97.5,21.25,7.934,12.59,292.6,13.33,97.8,38.45,831,0.2493743,67.37,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.1,99.3,29.71899,29.79892,97.8,97.8,13.38,0.128,0.124,20.34,0.402,40.55,3,1,0
"2024-08-07 15:20:00",75,13.4,7.233,10.21,274.5,11.05,6.236,8.11,102.8,16.06,7.724,10.58,298.1,9.88,98.1,38,821,0.2463628,67.37,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.1,99.4,29.71894,29.79888,98.1,98.1,13.39,0.161,0.079,20.36,0.402,40.56,3,1,0
"2024-08-07 15:25:00",76,13.37,6.742,10.28,267.9,15.08,5.599,9.12,95.1,17.16,7.318,11.74,290,12.9,98.1,38.16,808,0.2424289,68.28,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97,99.4,29.71599,29.79592,98.1,98.1,13.38,0.132,0.12,20.32,0.401,40.55,3,1,0
"2024-08-07 15:30:00",77,13.4,6.317,10.95,258.9,24.17,5.459,10.13,79.36,23.63,6.831,11.39,282.3,24.4,97.9,37.56,797.7,0.2393195,67.51,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97,99.1,29.71304,29.79297,97.9,97.9,13.39,0.156,0.082,20.26,0.402,40.53,3,1,0
"2024-08-07 15:35:00",78,13.37,6.221,10.81,221.2,17.67,5.112,10.13,50.77,22.14,6.78,11.74,244.4,15.71,97.6,38.61,783.5,0.2350648,67.76,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97,98.9,29.71013,29.79007,98.4,97.6,13.38,0.129,0.12,20.21,0.402,40.48,3,1,0
"2024-08-07 15:40:00",79,13.4,5.19,9.02,270,24.66,4.844,8.79,100,26.81,5.79,10.74,292.2,22.81,97.7,39.12,774.1,0.2322417,69.58,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.1,99.1,29.71013,29.79007,99.1,97.7,13.39,0.158,0.079,20.19,0.401,40.44,3,1,0
"2024-08-07 15:45:00",80,13.37,4.413,8.57,254.8,17.26,4.244,9.79,86.4,21.06,5.037,9.6,278,17.87,97.9,39.05,762.3,0.2287048,70.9,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.5,99.4,29.71008,29.79001,99.6,97.9,13.38,0.129,0.119,20.15,0.4,40.43,3,1,0
"2024-08-07 15:50:00",81,13.39,6.754,11.33,266.7,10.97,5.722,10.8,94.9,12.64,7.262,11.41,289.4,8.63,98.4,38.24,752.5,0.225755,68.03,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.8,99.8,29.70713,29.78706,100,98.4,13.39,0.159,0.078,20.28,0.401,40.46,3,1,0
"2024-08-07 15:55:00",82,13.37,6.534,8.57,258.8,17.05,5.403,8.11,87.5,21.22,6.965,9.53,280.9,17.05,98.1,37.17,734.4,0.2203167,69.07,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.2,99.4,29.70423,29.78416,98.1,98.1,13.38,0.132,0.116,20.28,0.402,40.49,3,1,0
"2024-08-07 16:00:00",83,13.36,4.701,9.39,269.9,14.71,4.306,8.45,95,14.51,5.138,10.89,294.8,12.22,97.9,38.78,715.4,0.214621,68.8,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.3,99.4,29.70423,29.78416,98.7,97.9,13.36,0.102,0.077,20.26,0.4,40.3,3,1,0
"2024-08-07 16:05:00",84,13.38,5.995,10.28,250.3,25.48,5.163,10.13,80.3,26.32,6.889,11.88,273.9,24.12,98,39.57,704,0.2111991,69.84,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.5,99.4,29.70418,29.78411,100.3,98,13.39,0.215,0.117,20.23,0.402,40.49,3,1,0
"2024-08-07 16:10:00",85,13.41,6.086,9.02,235.6,20.67,5.453,9.79,63.66,24.69,6.677,11.61,260.1,19.58,98.1,38.73,693.2,0.2079714,67.93,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.5,99.3,29.70122,29.78116,98.3,98.1,13.4,0.174,0.082,20.23,0.401,40.45,3,1,0
"2024-08-07 16:15:00",86,13.38,6.791,10.28,234,15.51,5.778,9.12,62.58,19.05,7.515,10.98,257.8,13.96,98.1,38.74,677.8,0.2033278,69.41,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.6,99.2,29.69832,29.77826,98.6,98.1,13.38,0.125,0.121,20.23,0.401,40.4,3,1,0
"2024-08-07 16:20:00",87,13.41,5.954,9.61,271,8.3,5.397,8.45,103.9,14.36,6.322,9.71,294.5,7.988,98,38.27,666.5,0.1999376,69.31,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.4,99.3,29.69832,29.77826,98.5,98,13.39,0.154,0.081,20.27,0.399,40.33,3,1,0
"2024-08-07 16:25:00",88,13.38,5.62,9.54,277.1,16.96,5.001,7.443,107.3,24.7,6.059,8.97,299.4,16.51,98.1,38.76,654.4,0.1963265,68.63,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.6,99.6,29.69832,29.77826,98.3,98.1,13.38,0.132,0.116,20.21,0.4,40.29,3,1,0
"2024-08-07 16:30:00",89,13.41,5.108,7.974,294.1,15.31,4.184,8.11,122.7,18.34,5.376,8.32,315.1,14.01,98.4,38.76,636,0.1907922,69.24,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.9,99.9,29.69832,29.77826,99.5,98.4,13.39,0.158,0.078,20.12,1.142,40.25,3,1,0
"2024-08-07 16:35:00",90,13.38,3.947,6.632,241.1,22.06,3.327,5.766,67.08,28.04,4.37,7.113,265.1,22.42,98.5,38.41,614.4,0.184321,68.64,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",97.9,100.2,29.69827,29.7782,98.8,98.5,13.38,0.135,0.115,20,0.399,40.24,3,1,0
"2024-08-07 16:40:00",91,13.41,4.393,9.24,277.8,16.87,3.855,8.45,106.4,19.86,4.68,9.28,300.3,15.22,98.5,39.32,601.5,0.180457,70.75,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",98.1,100.2,29.69532,29.77525,99.8,98.5,13.39,0.161,0.076,20.05,0.399,40.23,3,1,0
"2024-08-07 16:45:00",92,13.38,6.465,10.43,284.7,12.27,5.794,9.79,112.1,16.33,6.971,11.5,307.7,12.21,98.8,38.66,588.7,0.1766051,69.14,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",98.3,100.2,29.69241,29.77235,99.8,98.8,13.38,0.134,0.119,20.21,0.4,40.26,3,1,0
